0.6371681690216064,0.6142164349060901,0.4788732394366197,0.31974921630094044,0.6674033403396606,0.6589716231799713,0.5323383084577115,0.34076433121019106,0.44572281651625023,0.4734106371622,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,2,1,20,None,2
0.6404867172241211,0.6272807652117998,0.4794520547945205,0.219435736677116,0.6530386805534363,0.6632125189951179,0.5,0.24522292993630573,0.4555749654451021,0.4674811877332473,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,2,1,20,None,3
0.5796459913253784,0.575189561396458,0.4055727554179567,0.4106583072100313,0.6154696345329285,0.6155819241919666,0.4409722222222222,0.40445859872611467,0.40890332590307,0.4406159412949204,64,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,64,2,1,20,None,1
0.6482300758361816,0.6404737025426681,0.5021645021645021,0.36363636363636365,0.6651933789253235,0.6713009365536119,0.5253456221198156,0.3630573248407643,0.4604881278209622,0.4772090579117018,64,128,256,noperm,0.001,30,256,64,2,1,20,None,2
0.6493362784385681,0.6219810840500496,0.5098039215686274,0.16300940438871472,0.6685082912445068,0.6672001465722569,0.5714285714285714,0.17834394904458598,0.45148446776045303,0.49478898810337296,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,2,1,20,None,3
0.6526548862457275,0.6150416633175254,0.5203252032520326,0.2006269592476489,0.6541436314582825,0.6444814467543944,0.5045871559633027,0.1751592356687898,0.4531648312578382,0.4558418491305091,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,2,1,20,None,4
0.5486725568771362,0.56795005760523,0.3927710843373494,0.5109717868338558,0.6011049747467041,0.6350189142875619,0.4439140811455847,0.5923566878980892,0.4034620792836928,0.4684552825620924,64,128,256,tcn_abnormlabs_baseline/permutation_1_10_label,0.001,30,256,64,2,1,10,None,5
0.6548672318458557,0.635918870401629,0.5228758169934641,0.2507836990595611,0.6718232035636902,0.6653949367907142,0.5639097744360902,0.23885350318471338,0.45344536490540954,0.48734417900223814,64,128,256,noperm,0.001,30,256,64,2,1,10,None,6
0.6603982448577881,0.6075235109717869,0.6153846153846154,0.10031347962382445,0.6552486419677734,0.6430480563009905,0.5238095238095238,0.07006369426751592,0.4620758968027231,0.4604859832218009,64,128,256,tcn_abnormlabs_baseline/permutation_1_1_label,0.001,30,256,64,2,1,10,None,7
0.6526548862457275,0.6309942930632586,0.5280898876404494,0.14733542319749215,0.659668505191803,0.647181178397836,0.5333333333333333,0.15286624203821655,0.470525356685797,0.46077976574978474,64,128,256,tcn_abnormlabs_baseline/permutation_1_2_label,0.001,30,256,64,2,1,10,None,8
